Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
401,Eddie Gill,27,IND,PG,41,0,122,10,45,.222,7,23,.304,3,22,.136,.300,18,23,.783,0,15,15,12,11,1,9,13,45,0,,gilled01
402,Ronny Turiaf,23,LAL,C,23,1,161,15,30,.500,0,0,,15,30,.500,.500,15,27,.556,11,26,37,8,3,10,7,30,45,0,,turiaro01
403,Arvydas Macijauskas,26,NOK,SG,19,0,135,14,41,.341,3,12,.250,11,29,.379,.378,13,15,.867,3,7,10,5,7,0,8,10,44,0,,macijar01
404,Ha Seung-Jin,20,POR,C,27,4,212,18,31,.581,0,0,,18,31,.581,.581,8,17,.471,14,35,49,1,3,8,14,41,44,0,,seungha01
405,Awvee Storey,28,WAS,SF,25,1,116,16,41,.390,3,7,.429,13,34,.382,.427,8,14,.571,8,14,22,4,3,1,5,22,43,0,,storeaw01
406,Melvin Sanders,25,SAS,SG,16,0,113,16,33,.485,2,3,.667,14,30,.467,.515,7,10,.700,4,19,23,3,5,0,8,20,41,0,,sandeme01
407,Eddie Basden,22,CHI,SF,19,0,141,15,37,.405,1,7,.143,14,30,.467,.419,8,10,.800,7,21,28,8,9,2,9,17,39,0,,basdeed01
408,Donta Smith,22,ATL,SG,23,0,127,15,27,.556,2,4,.500,13,23,.565,.593,6,12,.500,3,11,14,9,8,0,4,20,38,0,,smithdo04
409,Billy Thomas,30,WAS,SG,17,0,131,13,40,.325,10,30,.333,3,10,.300,.450,2,2,1.000,5,9,14,9,10,1,6,19,38,0,,thomabi01
410,Luke Schenscher,23,CHI,C,20,0,149,16,26,.615,0,0,,16,26,.615,.615,4,13,.308,8,21,29,7,1,3,5,21,36,0,,schenlu01
411,Nikoloz Tskitishvili,22,2TM,PF,17,0,99,13,37,.351,1,3,.333,12,34,.353,.365,9,14,.643,9,13,22,3,1,2,6,8,36,0,,tskitni01
411,Nikoloz Tskitishvili,22,MIN,PF,5,0,13,1,4,.250,0,0,,1,4,.250,.250,1,2,.500,0,2,2,0,0,0,2,0,3,0,,tskitni01
411,Nikoloz Tskitishvili,22,PHO,SF,12,0,86,12,33,.364,1,3,.333,11,30,.367,.379,8,12,.667,9,11,20,3,1,2,4,8,33,0,,tskitni01
412,Jermaine Jackson,29,MIL,PG,30,2,202,11,26,.423,1,4,.250,10,22,.455,.442,12,14,.857,8,19,27,25,4,1,13,19,35,0,,jacksje01
413,Terence Morris,27,ORL,SF,22,0,192,16,49,.327,0,2,.000,16,47,.340,.327,3,3,1.000,6,32,38,4,6,5,7,19,35,0,,morrite01
414,Anthony Roberson,22,MEM,PG,16,0,88,14,31,.452,5,10,.500,9,21,.429,.532,2,2,1.000,0,6,6,5,1,0,3,6,35,0,,roberan02
415,John Lucas III,23,HOU,PG,13,0,107,14,36,.389,2,9,.222,12,27,.444,.417,0,0,,2,3,5,12,5,0,7,6,30,0,,lucasjo02
416,Dijon Thompson,22,PHO,SG,10,0,43,11,25,.440,4,11,.364,7,14,.500,.520,2,2,1.000,4,7,11,1,3,1,2,6,28,0,,thompdi01
417,James Thomas,25,2TM,PF,22,0,150,10,19,.526,0,0,,10,19,.526,.526,8,14,.571,12,27,39,1,0,3,7,35,28,0,,thomaja02
417,James Thomas,25,PHI,PF,15,0,124,7,13,.538,0,0,,7,13,.538,.538,8,14,.571,8,23,31,1,0,3,7,32,22,0,,thomaja02
417,James Thomas,25,CHI,PF,7,0,26,3,6,.500,0,0,,3,6,.500,.500,0,0,,4,4,8,0,0,0,0,3,6,0,,thomaja02
418,Vin Baker,34,LAC,C,8,1,85,7,15,.467,0,0,,7,15,.467,.467,13,18,.722,2,17,19,4,4,4,9,13,27,0,,bakervi01
419,Yaroslav Korolev,18,LAC,SF,24,0,127,9,30,.300,2,7,.286,7,23,.304,.333,7,10,.700,5,8,13,9,3,0,6,11,27,0,,korolya01
420,Doug Christie,35,DAL,SG,7,7,185,9,26,.346,0,1,.000,9,25,.360,.346,8,12,.667,2,11,13,14,9,1,6,10,26,0,,chrisdo01
421,Dale Davis,36,DET,C,28,2,178,9,24,.375,0,1,.000,9,23,.391,.375,8,15,.533,21,32,53,6,0,9,4,23,26,0,,davisda01
422,Amar'e Stoudemire,23,PHO,C,3,3,50,9,27,.333,0,1,.000,9,26,.346,.333,8,9,.889,6,10,16,2,1,3,1,4,26,0,,stoudam01
423,Zendon Hamilton,30,2TM,C,12,0,49,7,14,.500,0,0,,7,14,.500,.500,12,18,.667,3,8,11,0,4,0,6,5,26,0,,hamilze01
423,Zendon Hamilton,30,CLE,C,11,0,46,7,13,.538,0,0,,7,13,.538,.538,11,16,.688,3,8,11,0,3,0,6,4,25,0,,hamilze01
423,Zendon Hamilton,30,PHI,C,1,0,3,0,1,.000,0,0,,0,1,.000,.000,1,2,.500,0,0,0,0,1,0,0,1,1,0,,hamilze01
424,Devin Green,23,LAL,SG,27,0,135,6,28,.214,0,2,.000,6,26,.231,.214,13,21,.619,10,14,24,7,3,0,5,13,25,0,,greende01
425,Ime Udoka,28,NYK,SF,8,0,114,9,24,.375,1,3,.333,8,21,.381,.396,3,6,.500,3,14,17,6,1,0,2,8,22,0,,udokaim01
426,Marcus Fizer,27,NOK,PF,3,0,39,9,17,.529,1,1,1.000,8,16,.500,.559,1,2,.500,1,6,7,1,0,0,2,5,20,0,,fizerma01
427,Amir Johnson,18,DET,SF,3,0,39,7,10,.700,2,3,.667,5,7,.714,.800,4,4,1.000,3,1,4,3,0,2,4,7,20,0,,johnsam01
428,Von Wafer,20,LAL,SG,16,0,73,6,38,.158,2,17,.118,4,21,.190,.184,6,8,.750,5,3,8,4,3,0,1,12,20,0,,wafervo01
429,Noel Felix,24,SEA,SF,12,0,82,6,25,.240,1,3,.333,5,22,.227,.260,5,8,.625,3,10,13,2,2,3,8,13,18,0,,felixno01
430,Aaron Miles,22,GSW,PG,19,0,118,6,18,.333,0,0,,6,18,.333,.333,4,4,1.000,0,14,14,24,4,1,11,13,16,0,,milesaa01
431,Ervin Johnson,38,MIL,C,18,0,81,7,17,.412,0,0,,7,17,.412,.412,1,2,.500,5,19,24,2,1,2,5,23,15,0,,johnser02
432,John Thomas,30,3TM,C,16,0,127,6,15,.400,0,0,,6,15,.400,.400,3,4,.750,10,10,20,2,3,2,8,17,15,0,,thomajo02
432,John Thomas,30,MEM,C,3,0,25,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,0,0,1,0,1,2,3,4,0,,thomajo02
432,John Thomas,30,ATL,C,11,0,66,3,7,.429,0,0,,3,7,.429,.429,3,4,.750,3,7,10,1,2,0,4,10,9,0,,thomajo02
432,John Thomas,30,NJN,C,2,0,36,1,6,.167,0,0,,1,6,.167,.167,0,0,,7,3,10,0,1,1,2,4,2,0,,thomajo02
433,Dwayne Jones,22,BOS,PF,14,0,87,4,10,.400,0,0,,4,10,.400,.400,6,13,.462,10,21,31,2,1,3,3,14,14,0,,jonesdw02
434,Earl Barron,24,MIA,C,8,0,45,5,16,.313,0,0,,5,16,.313,.313,3,4,.750,2,8,10,0,0,0,5,10,13,0,,barroea01
435,Reece Gaines,25,MIL,PG,12,0,54,6,12,.500,0,2,.000,6,10,.600,.500,1,4,.250,0,0,0,3,1,0,1,1,13,0,,gainere01
436,Julius Hodge,22,DEN,SG,14,0,33,5,13,.385,0,0,,5,13,.385,.385,3,8,.375,5,2,7,6,2,0,8,7,13,0,,hodgeju01
437,Jonathan Bender,25,IND,SF,2,0,21,4,5,.800,0,0,,4,5,.800,.800,2,2,1.000,0,4,4,2,0,1,0,2,10,0,,bendejo01
438,Anfernee Hardaway,34,NYK,SF,4,0,72,4,14,.286,0,1,.000,4,13,.308,.286,2,2,1.000,0,10,10,8,2,0,6,7,10,0,,hardaan01
439,Jamal Sampson,22,SAC,PF,12,0,39,5,7,.714,0,0,,5,7,.714,.714,0,2,.000,5,13,18,5,0,4,0,5,10,0,,sampsja01
440,Alex Acker,23,DET,SG,5,0,35,4,16,.250,1,5,.200,3,11,.273,.281,0,0,,1,4,5,4,1,0,4,4,9,0,,ackeral01
441,Aaron McKie,33,LAL,PG,14,0,121,3,12,.250,0,2,.000,3,10,.300,.250,1,2,.500,3,17,20,11,5,0,2,7,7,0,,mckieaa01
442,Josh Davis,25,3TM,PF,6,0,17,2,7,.286,0,2,.000,2,5,.400,.286,2,3,.667,3,1,4,1,2,0,1,3,6,0,,davisjo02
442,Josh Davis,25,MIL,PF,4,0,12,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,2,1,3,1,1,0,1,2,2,0,,davisjo02
442,Josh Davis,25,HOU,PF,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,0,,davisjo02
442,Josh Davis,25,PHO,PF,1,0,5,1,3,.333,0,1,.000,1,2,.500,.333,2,3,.667,1,0,1,0,1,0,0,0,4,0,,davisjo02
443,Sharrod Ford,24,PHO,PF,3,0,13,2,3,.667,0,0,,2,3,.667,.667,0,0,,1,2,3,0,0,1,2,7,4,0,,fordsh02
444,Maciej Lampe,20,2TM,C,6,0,28,2,11,.182,0,0,,2,11,.182,.182,0,2,.000,4,5,9,2,0,0,3,2,4,0,,lampema01
444,Maciej Lampe,20,NOK,C,2,0,16,0,4,.000,0,0,,0,4,.000,.000,0,0,,1,3,4,2,0,0,1,2,0,0,,lampema01
444,Maciej Lampe,20,HOU,C,4,0,12,2,7,.286,0,0,,2,7,.286,.286,0,2,.000,3,2,5,0,0,0,2,0,4,0,,lampema01
445,Derrick Zimmerman,24,NJN,PG,2,0,32,2,3,.667,0,0,,2,3,.667,.667,0,0,,1,3,4,7,0,0,4,4,4,0,,zimmede01
446,Pavel Podkolzin,21,DAL,C,1,0,18,0,2,.000,0,0,,0,2,.000,.000,3,6,.500,0,7,7,0,0,1,2,0,3,0,,podkopa01
447,Anthony Goldwire,34,LAC,PG,3,0,22,1,7,.143,0,2,.000,1,5,.200,.143,0,0,,0,1,1,2,0,0,1,0,2,0,,goldwan01
448,Randy Holcomb,26,CHI,SF,4,0,11,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,1,0,1,0,0,0,0,2,2,0,,holcora01
449,Stanislav Medvedenko,26,LAL,PF,2,0,6,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,1,0,0,0,1,2,0,,medvest01
450,Samaki Walker,29,IND,PF,7,0,22,0,2,.000,0,0,,0,2,.000,.000,2,2,1.000,0,3,3,0,0,1,2,7,2,0,,walkesa01
451,Matt Walsh,23,MIA,SG,2,0,3,1,1,1.000,0,0,,1,1,1.000,1.000,0,2,.000,0,0,0,0,0,0,1,0,2,0,,walshma01
452,Alvin Williams,31,TOR,PG,1,0,10,0,3,.000,0,2,.000,0,1,.000,.000,1,2,.500,0,3,3,0,0,0,0,0,1,0,,willial02
453,Martynas Andriuškevičius,19,CLE,C,6,0,9,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,3,4,0,2,0,0,1,0,0,,andrima01
454,Deng Gai,23,PHI,C,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,gaide01
455,Nenê,23,DEN,PF,1,0,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,2,1,0,0,,hilarne01
456,Randy Livingston,30,CHI,PG,5,0,22,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,3,4,1,1,0,1,6,0,0,,livinra01
457,Bryon Russell,35,DEN,SF,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,0,0,0,0,,russebr01
458,Alex Scales,27,SAS,SG,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,scaleal01
,League Average,,,,,,,,,.454,,,.358,,,.478,.490,,,.745,,,,,,,,,,,,-9999
