Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
1,Allen Iverson,29,PHI,PG,75,75,3174,771,1818,.424,104,338,.308,667,1480,.451,.453,656,786,.835,51,248,299,596,180,9,344,140,2302,0,MVP-5DPOY-11ASNBA1,iversal01
2,LeBron James,20,CLE,SF,80,80,3388,795,1684,.472,108,308,.351,687,1376,.499,.504,477,636,.750,111,477,588,577,177,52,262,146,2175,4,MVP-6ASNBA2,jamesle01
3,Amar'e Stoudemire,22,PHO,C,80,80,2889,747,1336,.559,3,16,.188,744,1320,.564,.560,583,795,.733,219,494,713,131,77,130,189,278,2080,0,MVP-9ASNBA2,stoudam01
4,Gilbert Arenas,23,WAS,PG,80,80,3274,656,1523,.431,205,562,.365,451,961,.469,.498,521,640,.814,83,295,378,411,139,23,242,245,2038,0,MVP-12ASNBA3,arenagi01
5,Dirk Nowitzki,26,DAL,PF,78,78,3020,663,1445,.459,91,228,.399,572,1217,.470,.490,615,708,.869,96,661,757,240,97,119,176,219,2032,0,MVP-3ASNBA1,nowitdi01
6,Tracy McGrady,25,HOU,SF,78,78,3182,715,1660,.431,142,435,.326,573,1225,.468,.473,431,557,.774,71,413,484,448,135,52,201,167,2003,0,MVP-7ASNBA3,mcgratr01
7,Vince Carter,28,2TM,SF,77,76,2828,696,1541,.452,127,313,.406,569,1228,.463,.493,367,460,.798,106,295,401,327,109,48,168,243,1886,0,MVP-13AS,cartevi01
7,Vince Carter,28,TOR,SG,20,20,608,124,302,.411,19,59,.322,105,243,.432,.442,50,72,.694,28,38,66,61,25,15,22,56,317,0,,cartevi01
7,Vince Carter,28,NJN,SF,57,56,2220,572,1239,.462,108,254,.425,464,985,.471,.505,317,388,.817,78,257,335,266,84,33,146,187,1569,0,,cartevi01
8,Ray Allen,29,SEA,SG,78,78,3064,640,1494,.428,209,556,.376,431,938,.459,.498,378,428,.883,79,268,347,289,84,5,171,167,1867,0,MVP-9ASNBA2,allenra02
9,Dwyane Wade,23,MIA,SG,77,77,2974,630,1318,.478,13,45,.289,617,1273,.485,.483,581,762,.762,110,287,397,520,121,82,321,230,1854,1,MVP-8DPOY-21ASNBA2DEF2,wadedw01
10,Kobe Bryant,26,LAL,SG,66,66,2689,573,1324,.433,131,387,.339,442,937,.472,.482,542,664,.816,95,297,392,398,86,53,270,174,1819,5,ASNBA3,bryanko01
11,Kevin Garnett,28,MIN,PF,82,82,3121,683,1360,.502,6,25,.240,677,1335,.507,.504,445,549,.811,247,861,1108,466,121,112,222,207,1817,1,MVP-11DPOY-9ASNBA2DEF1,garneke01
12,StePHOn Marbury,27,NYK,PG,82,82,3281,604,1308,.462,115,325,.354,489,983,.497,.506,458,549,.834,50,198,248,668,122,6,233,186,1781,0,,marbust01
13,Paul Pierce,27,BOS,SF,82,82,2960,556,1223,.455,108,292,.370,448,931,.481,.499,549,668,.822,78,461,539,348,133,39,230,255,1769,2,AS,piercpa01
14,Michael Redd,25,MIL,SG,75,75,2848,625,1418,.441,104,293,.355,521,1125,.463,.477,369,432,.854,72,240,312,172,63,8,133,152,1723,0,,reddmi01
15,Shaquille O'Neal,32,MIA,C,73,73,2492,658,1095,.601,0,0,,658,1095,.601,.601,353,765,.461,253,507,760,200,36,171,203,262,1669,0,MVP-2DPOY-8ASNBA1,onealsh01
16,Steve Francis,27,ORL,PG,78,78,2978,563,1330,.423,38,127,.299,525,1203,.436,.438,499,606,.823,126,324,450,547,112,28,317,273,1663,0,,francst01
17,Elton Brand,25,LAC,PF,81,81,3001,629,1251,.503,0,3,.000,629,1248,.504,.503,364,484,.752,296,474,770,208,62,169,183,240,1622,0,,brandel01
18,Mike Bibby,26,SAC,PG,80,80,3084,560,1264,.443,131,364,.360,429,900,.477,.495,320,413,.775,77,255,332,541,124,30,203,191,1571,1,,bibbymi01
19,Shawn Marion,26,PHO,PF,81,81,3146,613,1289,.476,114,341,.334,499,948,.526,.520,229,275,.833,235,680,915,154,163,119,125,199,1569,0,MVP-14DPOY-5ASNBA3,mariosh01
20,Jason Richardson,24,GSW,SG,72,72,2724,610,1368,.446,125,370,.338,485,998,.486,.492,214,309,.693,125,299,424,281,105,32,169,156,1559,0,,richaja01
21,Carmelo Anthony,20,DEN,SF,75,75,2608,530,1230,.431,42,158,.266,488,1072,.455,.448,456,573,.796,141,285,426,194,68,30,224,229,1558,0,,anthoca01
22,Jalen Rose,32,TOR,SF,81,65,2710,527,1159,.455,108,274,.394,419,885,.473,.501,333,390,.854,44,232,276,209,63,10,180,190,1495,0,,roseja01
23,Antoine Walker,28,2TM,PF,77,77,2955,581,1377,.422,110,341,.323,471,1036,.455,.462,201,373,.539,182,513,695,265,89,58,253,217,1473,0,,walkean02
23,Antoine Walker,28,ATL,PF,53,53,2128,420,1013,.415,85,268,.317,335,745,.450,.457,157,294,.534,126,371,497,194,64,32,183,147,1082,0,,walkean02
23,Antoine Walker,28,BOS,PF,24,24,827,161,364,.442,25,73,.342,136,291,.467,.477,44,79,.557,56,142,198,71,25,26,70,70,391,0,,walkean02
24,Yao Ming,24,HOU,C,80,80,2447,538,975,.552,0,0,,538,975,.552,.552,389,497,.783,208,461,669,61,34,160,196,298,1465,0,AS,mingya01
25,Corey Maggette,25,LAC,SG,66,60,2436,425,986,.431,51,168,.304,374,818,.457,.457,563,657,.857,70,324,394,225,70,8,195,191,1464,0,,maggeco01
26,Rashard Lewis,25,SEA,SF,71,71,2697,532,1151,.462,173,432,.400,359,719,.499,.537,220,283,.777,110,278,388,94,75,62,123,158,1457,0,AS,lewisra02
27,Richard Hamilton,26,DET,SG,76,76,2926,510,1160,.440,36,118,.305,474,1042,.455,.455,368,429,.858,74,221,295,372,77,13,217,232,1424,0,,hamilri01
28,Joe Johnson,23,PHO,SF,82,82,3240,544,1179,.461,177,370,.478,367,809,.454,.536,135,180,.750,120,302,422,291,79,24,148,167,1400,0,,johnsjo02
29,Desmond Mason,27,MIL,SF,80,71,2893,478,1079,.443,1,8,.125,477,1071,.445,.443,420,524,.802,85,227,312,217,58,27,164,198,1377,0,,masonde01
30,Chris Bosh,20,TOR,PF,81,81,3017,473,1005,.471,3,10,.300,470,995,.472,.472,412,542,.760,194,524,718,153,76,113,187,226,1361,0,,boshch01
31,Larry Hughes,26,WAS,SG,61,61,2358,467,1086,.430,59,209,.282,408,877,.465,.457,352,453,.777,74,308,382,285,176,18,153,168,1345,1,DPOY-6DEF1,hughela01
32,Tim Duncan,28,SAS,PF,66,66,2203,517,1042,.496,3,9,.333,514,1033,.498,.498,305,455,.670,202,530,732,179,45,174,127,144,1342,0,MVP-4DPOY-4ASNBA1DEF1,duncati01
33,Antawn Jamison,28,WAS,PF,68,68,2605,519,1189,.437,71,208,.341,448,981,.457,.466,225,296,.760,160,359,519,154,55,16,118,151,1334,0,AS,jamisan01
34,Tony Parker,22,SAS,PG,80,80,2735,539,1118,.482,43,156,.276,496,962,.516,.501,210,323,.650,47,251,298,491,98,4,215,167,1331,0,,parketo01
35,Peja Stojaković,27,SAC,SF,66,66,2534,451,1016,.444,174,433,.402,277,583,.475,.530,253,275,.920,62,223,285,138,79,12,102,157,1329,0,,stojape01
36,Zydrunas Ilgauskas,29,CLE,C,78,78,2615,458,979,.468,2,7,.286,456,972,.469,.469,402,503,.799,299,373,672,100,53,165,191,313,1320,0,AS,ilgauzy01
37,Grant Hill,32,ORL,SF,67,67,2338,517,1015,.509,3,13,.231,514,1002,.513,.511,280,341,.821,77,241,318,220,97,28,161,144,1317,0,AS,hillgr01
38,Chauncey Billups,28,DET,PG,80,80,2866,404,913,.442,165,387,.426,239,526,.454,.533,343,382,.898,48,223,271,464,81,9,180,194,1316,0,DEF2,billuch01
39,Ricky Davis,25,BOS,SG,82,11,2696,481,1041,.462,61,180,.339,420,861,.488,.491,286,351,.815,66,183,249,246,89,27,205,174,1309,0,6MOY-2,davisri01
40,Chris Webber,31,2TM,PF,67,67,2370,555,1283,.433,15,44,.341,540,1239,.436,.438,181,228,.794,130,482,612,318,94,53,182,214,1306,4,,webbech01
40,Chris Webber,31,SAC,PF,46,46,1668,412,917,.449,11,29,.379,401,888,.452,.455,143,179,.799,94,353,447,252,68,34,133,144,978,4,,webbech01
40,Chris Webber,31,PHI,PF,21,21,702,143,366,.391,4,15,.267,139,351,.396,.396,38,49,.776,36,129,165,66,26,19,49,70,328,0,,webbech01
41,Damon Stoudamire,31,POR,PG,81,70,2762,457,1165,.392,181,490,.369,276,675,.409,.470,182,199,.915,56,254,310,458,86,2,164,158,1277,2,,stoudda01
42,Wally Szczerbiak,27,MIN,SF,81,37,2558,465,919,.506,63,169,.373,402,750,.536,.540,260,304,.855,82,221,303,191,40,16,132,178,1253,0,6MOY-6,szczewa02
43,Jamal Crawford,24,NYK,SG,70,67,2688,437,1097,.398,185,512,.361,252,585,.431,.483,182,216,.843,33,170,203,302,92,19,148,135,1241,0,,crawfja01
44,Ben Gordon,21,CHI,SG,82,3,2002,434,1056,.411,134,331,.405,300,725,.414,.474,233,270,.863,55,160,215,164,53,10,186,224,1235,0,ROY-26MOY-1,gordobe01
45,Bobby Simmons,24,LAC,SF,75,74,2799,474,1017,.466,50,115,.435,424,902,.470,.491,231,273,.846,128,318,446,205,106,16,135,227,1229,0,MIP-1,simmobo01
46,Kirk Hinrich,24,CHI,PG,77,77,2800,445,1122,.397,145,408,.355,300,714,.420,.461,171,216,.792,32,272,304,494,122,21,176,244,1206,0,DPOY-12,hinriki01
47,Tayshaun Prince,24,DET,SF,82,82,3039,469,963,.487,47,138,.341,422,825,.512,.511,221,274,.807,133,302,435,247,56,71,135,161,1206,0,DPOY-7DEF2,princta01
48,Caron Butler,24,LAL,SF,77,77,2746,441,991,.445,38,125,.304,403,866,.465,.464,275,319,.862,146,304,450,146,110,23,125,213,1195,0,,butleca01
49,Manu Ginóbili,27,SAS,SG,74,74,2193,367,780,.471,97,258,.376,270,522,.517,.533,355,442,.803,75,254,329,288,119,27,172,190,1186,0,DPOY-18AS,ginobma01
50,Drew Gooden,23,CLE,PF,82,80,2523,464,943,.492,5,28,.179,459,915,.502,.495,251,310,.810,207,546,753,130,77,76,133,233,1184,0,,goodedr01
51,Quentin Richardson,24,PHO,SG,79,78,2839,407,1045,.389,226,631,.358,181,414,.437,.498,136,184,.739,91,388,479,158,96,27,102,197,1176,0,,richaqu01
52,Steve Nash,30,PHO,PG,75,75,2573,430,857,.502,94,218,.431,336,639,.526,.557,211,238,.887,57,192,249,861,74,6,245,136,1165,1,MVP-1ASNBA1,nashst01
53,Al Harrington,24,ATL,SF,66,66,2550,453,986,.459,16,74,.216,437,912,.479,.468,236,351,.672,145,316,461,208,85,16,204,249,1158,0,,harrial01
54,Rasheed Wallace,30,DET,PF,79,79,2687,467,1062,.440,75,236,.318,392,826,.475,.475,136,195,.697,174,470,644,142,65,115,127,236,1145,0,DPOY-16,wallara01
55,Rafer Alston,28,TOR,PG,80,78,2717,403,974,.414,139,389,.357,264,585,.451,.485,191,258,.740,42,237,279,514,118,7,170,212,1136,0,,alstora01
56,Cuttino Mobley,29,2TM,SG,66,64,2388,408,932,.438,150,342,.439,258,590,.437,.518,168,205,.820,45,184,229,188,74,30,133,152,1134,0,,moblecu01
56,Cuttino Mobley,29,ORL,SG,23,21,726,128,296,.432,58,125,.464,70,171,.409,.530,55,69,.797,11,52,63,42,23,9,41,49,369,0,,moblecu01
56,Cuttino Mobley,29,SAC,SG,43,43,1662,280,636,.440,92,217,.424,188,419,.449,.513,113,136,.831,34,132,166,146,51,21,92,103,765,0,,moblecu01
57,Chucky Atkins,30,LAL,PG,82,82,2903,388,910,.426,176,455,.387,212,455,.466,.523,163,203,.803,31,166,197,358,73,2,151,181,1115,0,,atkinch01
58,Andre Miller,28,DEN,PG,82,82,2852,427,895,.477,6,39,.154,421,856,.492,.480,253,302,.838,100,238,338,569,121,8,220,204,1113,0,,millean02
59,Emeka Okafor,22,CHO,PF,73,73,2600,448,1003,.447,0,1,.000,448,1002,.447,.447,209,343,.609,275,520,795,64,62,125,125,214,1105,0,ROY-1DPOY-21,okafoem01
60,Matt Harpring,28,UTA,SF,78,55,2584,418,855,.489,9,43,.209,409,812,.504,.494,245,315,.778,196,284,480,142,70,16,133,250,1090,0,,harprma01
61,Kenyon Martin,27,DEN,PF,70,67,2272,444,907,.490,0,12,.000,444,895,.496,.490,199,308,.646,146,365,511,170,100,78,149,228,1087,0,,martike01
62,Troy Murphy,24,GSW,PF,70,69,2375,392,947,.414,59,148,.399,333,799,.417,.445,233,319,.730,251,505,756,97,53,33,108,190,1076,0,,murphtr01
63,Jermaine O'Neal,26,IND,PF,44,41,1530,386,854,.452,1,6,.167,385,848,.454,.453,295,391,.754,85,303,388,82,25,88,131,173,1068,0,AS,onealje01
64,Mike Dunleavy,24,GSW,SF,79,79,2570,408,905,.451,107,276,.388,301,629,.479,.510,134,172,.779,97,338,435,203,79,26,132,198,1057,0,,dunlemi02
65,Mehmet Okur,25,UTA,C,82,25,2304,354,756,.468,17,63,.270,337,693,.486,.479,329,387,.850,194,422,616,166,32,68,141,227,1054,0,6MOY-11,okurme01
66,Morris Peterson,27,TOR,SG,82,61,2510,356,848,.420,129,335,.385,227,513,.442,.496,188,226,.832,71,269,340,169,91,18,93,219,1029,0,,petermo01
