Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
385,Kosta Koufos,20,UTA,C,36,0,172,22,47,.468,0,0,,22,47,.468,.468,9,15,.600,16,29,45,6,2,4,15,26,53,0,,koufoko01
386,Sean Williams,23,NJN,PF,20,0,227,21,49,.429,0,1,.000,21,48,.438,.429,10,19,.526,21,25,46,1,8,19,20,41,52,0,,willise01
387,Alando Tucker,25,2TM,SF,15,0,96,17,39,.436,1,7,.143,16,32,.500,.449,16,21,.762,6,4,10,4,0,0,5,6,51,0,,tuckeal02
387,Alando Tucker,25,PHO,SF,11,0,71,13,30,.433,1,7,.143,12,23,.522,.450,16,21,.762,5,2,7,3,0,0,4,5,43,0,,tuckeal02
387,Alando Tucker,25,MIN,SF,4,0,25,4,9,.444,0,0,,4,9,.444,.444,0,0,,1,2,3,1,0,0,1,1,8,0,,tuckeal02
388,Jeff Foster,33,IND,C,16,3,255,22,46,.478,0,1,.000,22,45,.489,.478,5,9,.556,34,47,81,21,3,4,14,45,49,0,,fosteje01
389,Brian Cardinal,32,MIN,PF,29,0,267,14,36,.389,3,9,.333,11,27,.407,.431,17,18,.944,7,22,29,24,9,3,7,56,48,0,,cardibr01
390,Matt Carroll,29,DAL,SG,25,0,121,18,50,.360,4,19,.211,14,31,.452,.400,6,6,1.000,4,8,12,6,5,0,7,13,46,0,,carroma01
391,Marcus Landry,24,2TM,SF,18,0,111,16,43,.372,9,28,.321,7,15,.467,.477,3,5,.600,5,14,19,0,1,2,6,14,44,0,,landrma01
391,Marcus Landry,24,NYK,SF,17,0,108,16,41,.390,9,26,.346,7,15,.467,.500,3,5,.600,5,14,19,0,1,2,6,14,44,0,,landrma01
391,Marcus Landry,24,BOS,SF,1,0,3,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,0,,landrma01
392,Kevin Ollie,37,OKC,PG,25,0,263,18,45,.400,0,1,.000,18,44,.409,.400,8,8,1.000,3,22,25,20,9,0,6,16,44,0,,ollieke01
393,Kenny Thomas,32,SAC,PF,26,2,313,17,35,.486,0,0,,17,35,.486,.486,7,12,.583,35,51,86,15,10,10,17,42,41,0,,thomake01
394,Danny Green,22,CLE,SG,20,0,115,15,39,.385,6,22,.273,9,17,.529,.462,4,6,.667,8,9,17,5,6,3,5,9,40,0,,greenda02
395,Roko Ukić,25,MIL,PG,13,0,97,14,30,.467,3,12,.250,11,18,.611,.517,9,11,.818,0,3,3,12,1,0,6,6,40,0,,ukicro01
396,Pops Mensah-Bonsu,26,2TM,PF,20,0,120,13,33,.394,0,0,,13,33,.394,.394,13,24,.542,16,19,35,3,4,9,10,20,39,0,,mensapo01
396,Pops Mensah-Bonsu,26,HOU,PF,4,0,13,1,4,.250,0,0,,1,4,.250,.250,3,6,.500,1,3,4,1,1,1,0,3,5,0,,mensapo01
396,Pops Mensah-Bonsu,26,TOR,PF,16,0,107,12,29,.414,0,0,,12,29,.414,.414,10,18,.556,15,16,31,2,3,8,10,17,34,0,,mensapo01
397,Dominic McGuire,24,2TM,SF,51,2,307,19,52,.365,0,0,,19,52,.365,.365,0,7,.000,23,56,79,11,5,4,17,35,38,0,,mcguido01
397,Dominic McGuire,24,WAS,SF,41,0,240,15,40,.375,0,0,,15,40,.375,.375,0,5,.000,17,44,61,8,4,3,10,32,30,0,,mcguido01
397,Dominic McGuire,24,SAC,SF,10,2,67,4,12,.333,0,0,,4,12,.333,.333,0,2,.000,6,12,18,3,1,1,7,3,8,0,,mcguido01
398,Othyus Jeffers,24,UTA,SG,14,0,73,12,29,.414,0,0,,12,29,.414,.414,13,19,.684,8,11,19,1,4,0,6,10,37,0,,jeffeot01
399,Chris Richard,25,CHI,PF,18,0,224,15,29,.517,0,0,,15,29,.517,.517,7,11,.636,19,40,59,7,8,4,14,50,37,0,,richach01
400,Tony Battie,33,NJN,C,15,0,134,14,40,.350,1,4,.250,13,36,.361,.363,7,10,.700,4,19,23,3,4,2,3,19,36,0,,battito01
401,Kyle Weaver,23,OKC,SG,12,0,144,12,33,.364,7,19,.368,5,14,.357,.470,5,6,.833,1,17,18,11,6,6,4,13,36,0,,weaveky01
402,Jarron Collins,31,PHO,C,34,10,261,12,31,.387,0,0,,12,31,.387,.387,10,25,.400,22,40,62,6,2,3,10,42,34,0,,collija03
403,DeSagana Diop,28,CHA,C,27,0,262,15,29,.517,0,0,,15,29,.517,.517,2,9,.222,24,41,65,5,5,14,12,31,32,0,,diopde01
404,Mario West,25,ATL,SG,39,1,142,12,21,.571,0,1,.000,12,20,.600,.571,6,10,.600,8,19,27,9,8,0,7,25,30,0,,westma02
405,Mike Harris,26,2TM,PF,13,0,96,11,30,.367,0,1,.000,11,29,.379,.367,7,11,.636,10,14,24,3,5,1,9,14,29,0,,harrimi01
405,Mike Harris,26,HOU,PF,8,0,82,10,27,.370,0,1,.000,10,26,.385,.370,5,9,.556,9,11,20,3,4,1,9,10,25,0,,harrimi01
405,Mike Harris,26,WAS,PF,5,0,14,1,3,.333,0,0,,1,3,.333,.333,2,2,1.000,1,3,4,0,1,0,0,4,4,0,,harrimi01
406,Coby Karl,26,2TM,SG,7,1,113,11,32,.344,2,11,.182,9,21,.429,.375,4,6,.667,4,14,18,15,3,1,10,14,28,0,,karlco01
406,Coby Karl,26,CLE,SG,3,0,5,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,4,0,0,0,,karlco01
406,Coby Karl,26,GSW,SF,4,1,108,11,32,.344,2,11,.182,9,21,.429,.375,4,6,.667,4,12,16,15,3,1,6,14,28,0,,karlco01
407,Eddy Curry,27,NYK,C,7,0,62,8,21,.381,0,0,,8,21,.381,.381,10,17,.588,4,9,13,0,0,1,13,13,26,0,,curryed01
408,Patty Mills,21,POR,PG,10,0,38,10,24,.417,2,4,.500,8,20,.400,.458,4,7,.571,1,1,2,5,0,0,4,6,26,0,,millspa02
409,Brian Skinner,33,LAC,PF,16,1,123,10,25,.400,0,0,,10,25,.400,.400,6,8,.750,9,18,27,0,3,4,7,20,26,0,,skinnbr01
410,Marcus Haislip,29,SAS,SF,10,0,44,10,21,.476,3,5,.600,7,16,.438,.548,2,5,.400,4,6,10,0,0,2,3,5,25,0,,haislma01
411,Darnell Jackson,24,2TM,PF,28,0,123,9,30,.300,1,4,.250,8,26,.308,.317,4,6,.667,9,13,22,4,2,4,13,21,23,0,,jacksda01
411,Darnell Jackson,24,CLE,PF,27,0,114,8,25,.320,1,3,.333,7,22,.318,.340,4,6,.667,8,12,20,4,2,4,13,19,21,0,,jacksda01
411,Darnell Jackson,24,MIL,PF,1,0,9,1,5,.200,0,1,.000,1,4,.250,.200,0,0,,1,1,2,0,0,0,0,2,2,0,,jacksda01
412,Joey Dorsey,26,2TM,PF,15,0,106,9,20,.450,0,0,,9,20,.450,.450,5,12,.417,16,27,43,2,3,2,6,21,23,0,,dorsejo01
412,Joey Dorsey,26,HOU,PF,7,0,54,5,11,.455,0,0,,5,11,.455,.455,1,2,.500,11,14,25,2,2,1,4,12,11,0,,dorsejo01
412,Joey Dorsey,26,SAC,PF,8,0,52,4,9,.444,0,0,,4,9,.444,.444,4,10,.400,5,13,18,0,1,1,2,9,12,0,,dorsejo01
413,Brian Cook,29,HOU,PF,15,0,44,7,23,.304,2,9,.222,5,14,.357,.348,5,7,.714,1,8,9,1,0,2,6,5,21,0,,cookbr01
414,Cedric Jackson,23,3TM,PG,12,0,74,6,20,.300,1,6,.167,5,14,.357,.325,7,12,.583,2,6,8,14,3,2,11,7,20,0,,jacksce01
414,Cedric Jackson,23,CLE,PG,5,0,10,0,2,.000,0,1,.000,0,1,.000,.000,1,4,.250,0,1,1,2,0,0,1,0,1,0,,jacksce01
414,Cedric Jackson,23,SAS,PG,3,0,25,2,7,.286,0,2,.000,2,5,.400,.286,3,4,.750,1,3,4,6,3,2,2,2,7,0,,jacksce01
414,Cedric Jackson,23,WAS,PG,4,0,39,4,11,.364,1,3,.333,3,8,.375,.409,3,4,.750,1,2,3,6,0,0,8,5,12,0,,jacksce01
415,Patrick O'Bryant,23,TOR,C,11,0,51,8,15,.533,0,1,.000,8,14,.571,.533,3,6,.500,2,9,11,1,2,4,5,12,19,0,,obryapa01
416,Primož Brezec,30,2TM,C,21,0,95,9,26,.346,0,0,,9,26,.346,.346,1,6,.167,12,13,25,1,1,3,2,19,19,0,,brezepr01
416,Primož Brezec,30,PHI,C,7,0,36,2,13,.154,0,0,,2,13,.154,.154,1,2,.500,6,6,12,0,1,1,0,9,5,0,,brezepr01
416,Primož Brezec,30,MIL,C,14,0,59,7,13,.538,0,0,,7,13,.538,.538,0,4,.000,6,7,13,1,0,2,2,10,14,0,,brezepr01
417,Mike James,34,WAS,PG,4,0,46,6,20,.300,2,6,.333,4,14,.286,.350,4,8,.500,1,2,3,5,3,0,5,3,18,0,,jamesmi01
418,Jason Collins,31,ATL,C,24,0,115,8,23,.348,0,1,.000,8,22,.364,.348,0,2,.000,5,9,14,4,3,2,5,21,16,0,,collija04
419,Mike Wilks,30,OKC,PG,4,0,59,6,12,.500,2,3,.667,4,9,.444,.583,2,4,.500,1,3,4,4,0,0,4,5,16,0,,wilksmi01
420,Renaldo Balkman,25,DEN,SF,13,1,91,6,18,.333,0,7,.000,6,11,.545,.333,2,6,.333,4,19,23,7,8,2,6,16,14,0,,balkmre01
421,Byron Mullens,20,OKC,PF,13,0,54,7,19,.368,0,0,,7,19,.368,.368,0,0,,3,7,10,1,2,0,4,13,14,0,,mulleby01
422,Shavlik Randolph,26,2TM,PF,6,0,53,6,18,.333,0,0,,6,18,.333,.333,2,2,1.000,7,7,14,1,1,1,3,9,14,0,,randosh01
422,Shavlik Randolph,26,MIA,PF,3,0,47,5,15,.333,0,0,,5,15,.333,.333,0,0,,7,6,13,0,1,1,2,9,10,0,,randosh01
422,Shavlik Randolph,26,POR,PF,3,0,6,1,3,.333,0,0,,1,3,.333,.333,2,2,1.000,0,1,1,1,0,0,1,0,4,0,,randosh01
423,Lindsey Hunter,39,CHI,PG,13,0,122,5,30,.167,1,13,.077,4,17,.235,.183,2,2,1.000,1,13,14,9,1,0,4,12,13,0,,hunteli01
424,Desmond Mason,32,SAC,SF,5,4,66,5,12,.417,0,0,,5,12,.417,.417,3,4,.750,4,9,13,2,1,1,4,5,13,0,,masonde01
425,Francisco Elson,33,2TM,C,12,0,66,5,15,.333,0,0,,5,15,.333,.333,2,5,.400,6,8,14,2,1,0,1,7,12,0,,elsonfr01
425,Francisco Elson,33,MIL,C,11,0,62,4,13,.308,0,0,,4,13,.308,.308,2,2,1.000,5,8,13,2,1,0,1,7,10,0,,elsonfr01
425,Francisco Elson,33,PHI,C,1,0,4,1,2,.500,0,0,,1,2,.500,.500,0,3,.000,1,0,1,0,0,0,0,0,2,0,,elsonfr01
426,Othello Hunter,23,ATL,SF,7,0,33,4,12,.333,0,0,,4,12,.333,.333,3,4,.750,6,6,12,0,0,1,3,5,11,0,,hunteot01
427,Alexis Ajinça,21,CHA,C,6,0,30,5,10,.500,0,0,,5,10,.500,.500,0,1,.000,1,3,4,0,1,1,2,5,10,0,,ajincal01
428,Taylor Griffin,23,PHO,SF,8,0,32,4,10,.400,0,2,.000,4,8,.500,.400,2,4,.500,0,2,2,1,0,2,1,4,10,0,,griffta01
429,Sean Marks,34,NOH,C,14,0,75,4,8,.500,0,0,,4,8,.500,.500,2,5,.400,14,9,23,2,0,3,2,17,10,0,,marksse01
430,Kareem Rush,29,LAC,SG,7,0,58,4,11,.364,1,3,.333,3,8,.375,.409,0,0,,1,5,6,4,2,3,3,8,9,0,,rushka01
431,Oliver Lafayette,25,BOS,SG,1,0,22,3,6,.500,1,2,.500,2,4,.500,.583,0,0,,1,3,4,2,0,0,1,0,7,0,,lafayol01
432,Will Conroy,27,HOU,PG,5,0,36,3,10,.300,0,3,.000,3,7,.429,.300,0,2,.000,0,3,3,7,0,0,4,5,6,0,,conrowi01
433,Travis Diener,27,2TM,PG,9,0,51,2,10,.200,1,7,.143,1,3,.333,.250,1,4,.250,0,3,3,8,4,0,0,2,6,0,,dienetr01
433,Travis Diener,27,IND,PG,4,0,25,1,6,.167,1,5,.200,0,1,.000,.250,0,2,.000,0,2,2,4,3,0,0,1,3,0,,dienetr01
433,Travis Diener,27,POR,PG,5,0,26,1,4,.250,0,2,.000,1,2,.500,.250,1,2,.500,0,1,1,4,1,0,0,1,3,0,,dienetr01
434,Paul Davis,25,WAS,PF,2,0,8,2,4,.500,0,0,,2,4,.500,.500,1,2,.500,0,0,0,3,0,1,0,0,5,0,,davispa01
435,Yakhouba Diawara,27,MIA,SG,6,2,44,2,10,.200,1,6,.167,1,4,.250,.250,0,0,,1,3,4,3,1,0,3,8,5,0,,diawaya01
436,Joe Alexander,23,CHI,SF,8,0,29,1,6,.167,0,1,.000,1,5,.200,.167,2,3,.667,2,3,5,2,1,1,0,9,4,0,,alexajo01
437,Ryan Bowen,34,OKC,SF,1,0,8,1,1,1.000,0,0,,1,1,1.000,1.000,2,2,1.000,1,1,2,0,1,0,0,2,4,0,,bowenry01
438,Antonio Anderson,24,OKC,SF,1,0,15,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,0,1,0,0,0,1,1,2,0,,anderan02
439,Trey Gilder,25,MEM,SF,2,0,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,1,1,0,1,0,0,0,2,0,,gildetr01
440,Jason Hart,31,2TM,PG,5,0,22,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,2,2,6,2,1,3,4,2,0,,hartja01
440,Jason Hart,31,MIN,PG,1,0,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,1,1,0,0,0,0,0,,hartja01
440,Jason Hart,31,NOH,PG,4,0,17,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,5,1,1,3,4,2,0,,hartja01
441,JamesOn Curry,24,LAC,PG,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,curryja01
442,Dwayne Jones,26,PHO,PF,2,0,7,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,0,1,0,0,,jonesdw02
,League Average,,,,,,,,,.461,,,.355,,,.492,.501,,,.759,,,,,,,,,,,,-9999
